domain,domain_rank,domain_candidate_count,canonical_key,domain_score,title,year,authors,doi,pmid,arxiv,venue,publication_type,citation_count,abstract_available,url,query_family_ids,domain_term_hits,title_term_hits,nonzero_score_components,admission_state
skin_reflectance_inverse_models,9,109,doi:10.1007/s13534-024-00409-9,13.80103,Integrated deep learning approach for generating cross-polarized images and analyzing skin melanin and hemoglobin distributions.,2024,"[""Jung G"",""Lee J"",""Kim S.""]",10.1007/s13534-024-00409-9,39465115,,,,1,True,https://europepmc.org/article/MED/39465115,"[""QF-002"",""QF-008""]","[""hemoglobin"",""melanin"",""skin""]","[""hemoglobin"",""melanin"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""hemoglobin"",""melanin"",""skin""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""hemoglobin"",""melanin"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""citation_log10"",""evidence"":1,""value"":0.30103},{""component"":""publication_year_2020_or_later"",""evidence"":2024,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_reflectance_inverse_models,10,109,doi:10.1002/jbio.202400413,13.5,Accurate Estimation of Methemoglobin and Oxygen Saturation in Skin Tissue Using Diffuse Reflectance Spectroscopy and Artificial Intelligence.,2025,"[""Sahli I"",""Bachir W"",""El-Daher MS.""]",10.1002/jbio.202400413,40012255,,,,0,True,https://europepmc.org/article/MED/40012255,"[""QF-002""]","[""hemoglobin"",""reflectance"",""skin""]","[""hemoglobin"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""hemoglobin"",""reflectance"",""skin""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""hemoglobin"",""reflectance"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""publication_year_2020_or_later"",""evidence"":2025,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_reflectance_inverse_models,11,109,doi:10.1117/1.jbo.29.2.026003,13.454243,In vivo visualization of burn depth in skin tissue of rats using hemoglobin parameters estimated by diffuse reflectance spectral imaging,2024,"[""Md. Anowar Parvez"",""Kazuhiro Yashiro"",""Yuki Nagahama"",""Yasuyuki Tsunoi"",""Daizoh Saitoh"",""Shunichi Sato"",""Izumi Nishidate""]",10.1117/1.jbo.29.2.026003,,,Journal of Biomedical Optics,journal-article,8,False,https://doi.org/10.1117/1.jbo.29.2.026003,"[""QF-002""]","[""hemoglobin"",""reflectance"",""skin""]","[""hemoglobin"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""hemoglobin"",""reflectance"",""skin""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""hemoglobin"",""reflectance"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":8,""value"":0.954243},{""component"":""publication_year_2020_or_later"",""evidence"":2024,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_reflectance_inverse_models,12,109,doi:10.1109/cvpr52733.2024.01128,13.40309,Diffusion Reflectance Map: Single-Image Stochastic Inverse Rendering of Illumination and Reflectance,2024,"[""Yuto Enyo"",""Ko Nishino""]",10.1109/cvpr52733.2024.01128,,,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),proceedings-article,7,False,https://doi.org/10.1109/cvpr52733.2024.01128,"[""QF-002""]","[""inverse"",""inverse rendering"",""reflectance""]","[""inverse"",""inverse rendering"",""reflectance""]","[{""component"":""domain_term_hits"",""evidence"":[""inverse"",""inverse rendering"",""reflectance""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""inverse"",""inverse rendering"",""reflectance""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":7,""value"":0.90309},{""component"":""publication_year_2020_or_later"",""evidence"":2024,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_reflectance_inverse_models,13,109,doi:10.1109/icpr48806.2021.9412919,13.19897,Fast Determination of Melanin based on Skin Hyperspectral Reflectance,2021,"[""Shiwei Li"",""Mohsen Ardabilian"",""Abdelmalek Zine""]",10.1109/icpr48806.2021.9412919,,,2020 25th International Conference on Pattern Recognition (ICPR),proceedings-article,4,False,https://doi.org/10.1109/icpr48806.2021.9412919,"[""QF-002""]","[""melanin"",""reflectance"",""skin""]","[""melanin"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""melanin"",""reflectance"",""skin""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""melanin"",""reflectance"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":4,""value"":0.69897},{""component"":""publication_year_2020_or_later"",""evidence"":2021,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_reflectance_inverse_models,14,109,doi:10.1364/oe.22.001852,13.133468,Lookup-table-based inverse model for human skin reflectance spectroscopy: two-layered Monte Carlo simulations and experiments,2014,"[""Xiewei Zhong"",""Xiang Wen"",""Dan Zhu""]",10.1364/oe.22.001852,,,Optics Express,journal-article,42,False,https://doi.org/10.1364/oe.22.001852,"[""QF-002""]","[""inverse"",""reflectance"",""skin""]","[""inverse"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""inverse"",""reflectance"",""skin""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""inverse"",""reflectance"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":42,""value"":1.633468}]",UNSCREENED_NOT_ADMITTED
skin_reflectance_inverse_models,15,109,doi:10.1109/3dv66043.2025.00055,12.80103,PIR: Photometric Inverse Rendering with Shading Cues Modeling and Surface Reflectance Regularization,2025,"[""Jingzhi Bao"",""Guanying Chen"",""Shuguang Cui""]",10.1109/3dv66043.2025.00055,,,2025 International Conference on 3D Vision (3DV),proceedings-article,1,False,https://doi.org/10.1109/3dv66043.2025.00055,"[""QF-002""]","[""inverse"",""inverse rendering"",""reflectance""]","[""inverse"",""inverse rendering"",""reflectance""]","[{""component"":""domain_term_hits"",""evidence"":[""inverse"",""inverse rendering"",""reflectance""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""inverse"",""inverse rendering"",""reflectance""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":1,""value"":0.30103},{""component"":""publication_year_2020_or_later"",""evidence"":2025,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_reflectance_inverse_models,16,109,doi:10.1117/12.2615427,12.80103,Potential of the Beer–Lambert law for skin chromophore mapping from diffuse reflectance images,2021,"[""Ilze Oshina"",""Janis Spigulis""]",10.1117/12.2615427,,,Diffuse Optical Spectroscopy and Imaging VIII,proceedings-article,1,False,https://doi.org/10.1117/12.2615427,"[""QF-002"",""QF-003""]","[""chromophore"",""reflectance"",""skin""]","[""chromophore"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""chromophore"",""reflectance"",""skin""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""chromophore"",""reflectance"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":1,""value"":0.30103},{""component"":""publication_year_2020_or_later"",""evidence"":2021,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_reflectance_inverse_models,17,109,doi:10.1117/1.jbo.20.5.050503,12.778754,Snapshot RGB mapping of skin melanin and hemoglobin,2015,"[""Janis Spigulis"",""Ilze Oshina""]",10.1117/1.jbo.20.5.050503,,,Journal of Biomedical Optics,journal-article,18,False,https://doi.org/10.1117/1.jbo.20.5.050503,"[""QF-002"",""QF-003"",""QF-007"",""QF-008""]","[""hemoglobin"",""melanin"",""skin""]","[""hemoglobin"",""melanin"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""hemoglobin"",""melanin"",""skin""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""hemoglobin"",""melanin"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":18,""value"":1.278754}]",UNSCREENED_NOT_ADMITTED
skin_reflectance_inverse_models,18,109,doi:10.1109/acpr.2013.9,12.541393,Melanin and Hemoglobin Identification for Skin Disease Analysis,2013,"[""Zhao Liu"",""Josiane Zerubia""]",10.1109/acpr.2013.9,,,2013 2nd IAPR Asian Conference on Pattern Recognition,proceedings-article,10,False,https://doi.org/10.1109/acpr.2013.9,"[""QF-002"",""QF-003"",""QF-007"",""QF-008""]","[""hemoglobin"",""melanin"",""skin""]","[""hemoglobin"",""melanin"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""hemoglobin"",""melanin"",""skin""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""hemoglobin"",""melanin"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":10,""value"":1.041393}]",UNSCREENED_NOT_ADMITTED
skin_reflectance_inverse_models,19,109,doi:10.1117/12.853928,12.541393,Multi-spectral mapping of in vivo skin hemoglobin and melanin,2010,"[""Dainis Jakovels"",""Janis Spigulis"",""Inga Saknite""]",10.1117/12.853928,,,SPIE Proceedings Biophotonics: Photonic Solutions for Better Health Care II,proceedings-article,10,False,https://doi.org/10.1117/12.853928,"[""QF-002""]","[""hemoglobin"",""melanin"",""skin""]","[""hemoglobin"",""melanin"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""hemoglobin"",""melanin"",""skin""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""hemoglobin"",""melanin"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":10,""value"":1.041393}]",UNSCREENED_NOT_ADMITTED
skin_reflectance_inverse_models,20,109,doi:10.1117/12.3041854,12.5,Investigating chromophore changes in bruised skin In vivo using diffuse reflectance spectroscopy and Monte Carlo simulation (Conference Presentation),2025,"[""Ting You Liu"",""Tzu-Yang Hsu"",""Szu-Yu Chen"",""Kung-Bin Sung""]",10.1117/12.3041854,,,Optical Tomography and Spectroscopy of Tissue XVI,proceedings-article,0,False,https://doi.org/10.1117/12.3041854,"[""QF-001"",""QF-002"",""QF-003""]","[""chromophore"",""reflectance"",""skin""]","[""chromophore"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""chromophore"",""reflectance"",""skin""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""chromophore"",""reflectance"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""publication_year_2020_or_later"",""evidence"":2025,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,1,96,doi:10.1046/j.0022-202x.2001.01577.x,19.075188,"Skin Melanin, Hemoglobin, and Light Scattering Properties can be Quantitatively Assessed In Vivo Using Diffuse Reflectance Spectroscopy",2001,"[""George Zonios"",""Julie Bykowski"",""Nikiforos Kollias""]",10.1046/j.0022-202x.2001.01577.x,,,Journal of Investigative Dermatology,journal-article,375,False,https://doi.org/10.1046/j.0022-202x.2001.01577.x,"[""QF-001"",""QF-002"",""QF-003"",""QF-008""]","[""hemoglobin"",""melanin"",""reflectance"",""scattering"",""skin""]","[""hemoglobin"",""melanin"",""reflectance"",""scattering"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""hemoglobin"",""melanin"",""reflectance"",""scattering"",""skin""],""value"":7.5},{""component"":""title_term_hits"",""evidence"":[""hemoglobin"",""melanin"",""reflectance"",""scattering"",""skin""],""value"":5.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":375,""value"":2.575188}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,2,96,doi:10.1007/s10043-010-0040-5,17.429419,Monte Carlo simulation of spectral reflectance using a multilayered skin tissue model,2010,"[""Takaaki Maeda"",""Naomi Arakawa"",""Motoji Takahashi"",""Yoshihisa Aizu""]",10.1007/s10043-010-0040-5,,,Optical Review,journal-article,84,False,https://doi.org/10.1007/s10043-010-0040-5,"[""QF-001""]","[""monte carlo"",""multilayer"",""optical"",""reflectance"",""skin""]","[""monte carlo"",""multilayer"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""monte carlo"",""multilayer"",""optical"",""reflectance"",""skin""],""value"":7.5},{""component"":""title_term_hits"",""evidence"":[""monte carlo"",""multilayer"",""reflectance"",""skin""],""value"":4.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":84,""value"":1.929419}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,3,96,doi:10.1007/s10043-015-0177-3,16.10206,Evaluation of light scattering properties and chromophore concentrations in skin tissue based on diffuse reflectance signals at isosbestic wavelengths of hemoglobin,2016,"[""Takumi Yokokawa"",""Izumi Nishidate""]",10.1007/s10043-015-0177-3,,,Optical Review,journal-article,3,False,https://doi.org/10.1007/s10043-015-0177-3,"[""QF-001"",""QF-002"",""QF-003""]","[""hemoglobin"",""optical"",""reflectance"",""scattering"",""skin""]","[""hemoglobin"",""reflectance"",""scattering"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""hemoglobin"",""optical"",""reflectance"",""scattering"",""skin""],""value"":7.5},{""component"":""title_term_hits"",""evidence"":[""hemoglobin"",""reflectance"",""scattering"",""skin""],""value"":4.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":3,""value"":0.60206}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,4,96,doi:10.1111/srt.12421,16.079181,Analysis of the influence of collagen fibres in the dermis on skin optical reflectance by Monte Carlo simulation in a nine‐layered skin model,2018,"[""Y. Masuda"",""Y. Ogura"",""Y. Inagaki"",""T. Yasui"",""Y. Aizu""]",10.1111/srt.12421,,,Skin Research and Technology,journal-article,11,True,https://doi.org/10.1111/srt.12421,"[""QF-001""]","[""monte carlo"",""optical"",""reflectance"",""skin""]","[""monte carlo"",""optical"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""monte carlo"",""optical"",""reflectance"",""skin""],""value"":6.0},{""component"":""title_term_hits"",""evidence"":[""monte carlo"",""optical"",""reflectance"",""skin""],""value"":4.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":11,""value"":1.079181}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,5,96,doi:10.19184/cerimre.v5i2.31668,16.0,Optical Ray Tracing Simulation by Using Monte Carlo Method for Reflectance-based Photoplethysmography Sensor in Human Skin and Fingertip Model,2022,"[""Muhamad Affiq Bin Misran"",""Anubha Bilgaiyan"",""Reiji Hattori""]",10.19184/cerimre.v5i2.31668,,,Computational And Experimental Research In Materials And Renewable Energy,journal-article,0,True,https://doi.org/10.19184/cerimre.v5i2.31668,"[""QF-001""]","[""monte carlo"",""optical"",""reflectance"",""skin""]","[""monte carlo"",""optical"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""monte carlo"",""optical"",""reflectance"",""skin""],""value"":6.0},{""component"":""title_term_hits"",""evidence"":[""monte carlo"",""optical"",""reflectance"",""skin""],""value"":4.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""publication_year_2020_or_later"",""evidence"":2022,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,6,96,doi:10.1117/1.jbo.28.10.107001,15.579181,"Measuring and imaging of transcutaneous bilirubin, hemoglobin, and melanin based on diffuse reflectance spectroscopy",2023,"[""Masafumi Minakawa"",""Md. Abdul Wares"",""Kazuya Nakano"",""Hideaki Haneishi"",""Yoshihisa Aizu"",""Yoshio Hayasaki"",""Tetsuo Ikeda"",""Hajime Nagahara"",""Izumi Nishidate""]",10.1117/1.jbo.28.10.107001,37915398,,Journal of Biomedical Optics,journal-article,11,False,https://doi.org/10.1117/1.jbo.28.10.107001,"[""QF-001"",""QF-002""]","[""hemoglobin"",""melanin"",""reflectance""]","[""hemoglobin"",""melanin"",""reflectance""]","[{""component"":""domain_term_hits"",""evidence"":[""hemoglobin"",""melanin"",""reflectance""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""hemoglobin"",""melanin"",""reflectance""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""pmid_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":11,""value"":1.079181},{""component"":""publication_year_2020_or_later"",""evidence"":2023,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,7,96,doi:10.1117/1.jbo.17.7.077005,15.544068,Noninvasive evaluation of collagen and hemoglobin contents and scattering property of<i>in vivo</i>keloid scars and normal skin using diffuse reflectance spectroscopy: pilot study,2012,"[""Sheng-Hao Tseng"",""Chao-Kai Hsu"",""Julia Yu-Yun Lee"",""Shih-Yu Tzeng"",""Wan-Rung Chen"",""Yu-Kai Liaw""]",10.1117/1.jbo.17.7.077005,,,Journal of Biomedical Optics,journal-article,34,False,https://doi.org/10.1117/1.jbo.17.7.077005,"[""QF-001""]","[""hemoglobin"",""reflectance"",""scattering"",""skin""]","[""hemoglobin"",""reflectance"",""scattering"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""hemoglobin"",""reflectance"",""scattering"",""skin""],""value"":6.0},{""component"":""title_term_hits"",""evidence"":[""hemoglobin"",""reflectance"",""scattering"",""skin""],""value"":4.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":34,""value"":1.544068}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,8,96,doi:10.1117/12.3078827,15.0,Characterization and correction of bias in diffuse reflectance-based skin diagnostics via optical scattering models of benign and malignant skin tissues,2026,"[""Rana Dey"",""Robert H. Wilson""]",10.1117/12.3078827,,,Biomedical Light Scattering XVI,proceedings-article,0,False,https://doi.org/10.1117/12.3078827,"[""QF-001""]","[""optical"",""reflectance"",""scattering"",""skin""]","[""optical"",""reflectance"",""scattering"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""optical"",""reflectance"",""scattering"",""skin""],""value"":6.0},{""component"":""title_term_hits"",""evidence"":[""optical"",""reflectance"",""scattering"",""skin""],""value"":4.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""publication_year_2020_or_later"",""evidence"":2026,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,9,96,doi:10.1117/12.873134,14.90309,Can a one-layer optical skin model including melanin and inhomogeneously distributed blood explain spatially resolved diffuse reflectance spectra?,2011,"[""Hanna Karlsson"",""Anders Pettersson"",""Marcus Larsson"",""Tomas Strömberg""]",10.1117/12.873134,,,SPIE Proceedings Optical Tomography and Spectroscopy of Tissue IX,proceedings-article,7,False,https://doi.org/10.1117/12.873134,"[""QF-001""]","[""melanin"",""optical"",""reflectance"",""skin""]","[""melanin"",""optical"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""melanin"",""optical"",""reflectance"",""skin""],""value"":6.0},{""component"":""title_term_hits"",""evidence"":[""melanin"",""optical"",""reflectance"",""skin""],""value"":4.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":7,""value"":0.90309}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,10,96,doi:10.1117/12.2281612,14.477121,Investigating optical path in reflectance pulse oximetry using a multilayer Monte Carlo model,2017,"[""S. Chatterjee"",""J. P. Phillips"",""P. A. Kyriacou""]",10.1117/12.2281612,,,SPIE Proceedings Clinical and Preclinical Optical Diagnostics,proceedings-article,2,False,https://doi.org/10.1117/12.2281612,"[""QF-001""]","[""monte carlo"",""multilayer"",""optical"",""reflectance""]","[""monte carlo"",""multilayer"",""optical"",""reflectance""]","[{""component"":""domain_term_hits"",""evidence"":[""monte carlo"",""multilayer"",""optical"",""reflectance""],""value"":6.0},{""component"":""title_term_hits"",""evidence"":[""monte carlo"",""multilayer"",""optical"",""reflectance""],""value"":4.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":2,""value"":0.477121}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,11,96,doi:10.1117/12.2581556,14.30103,Neural network forward model and transfer learning calibration from Monte Carlo to diffuse reflectance spectroscopy,2021,"[""Qing Lan"",""Ryan G. McClarren"",""Karthik Vishwanath""]",10.1117/12.2581556,,,Optical Tomography and Spectroscopy of Tissue XIV,proceedings-article,1,False,https://doi.org/10.1117/12.2581556,"[""QF-001""]","[""forward model"",""monte carlo"",""optical"",""reflectance""]","[""forward model"",""monte carlo"",""reflectance""]","[{""component"":""domain_term_hits"",""evidence"":[""forward model"",""monte carlo"",""optical"",""reflectance""],""value"":6.0},{""component"":""title_term_hits"",""evidence"":[""forward model"",""monte carlo"",""reflectance""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":1,""value"":0.30103},{""component"":""publication_year_2020_or_later"",""evidence"":2021,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,12,96,doi:10.1002/lsm.10242,14.248188,Characterization of port wine stain skin erythema and melanin content using cross‐polarized diffuse reflectance imaging,2004,"[""Byungjo Jung"",""Bernard Choi"",""Anthony J. Durkin"",""Kristen M. Kelly"",""J. Stuart Nelson""]",10.1002/lsm.10242,,,Lasers in Surgery and Medicine,journal-article,55,True,https://doi.org/10.1002/lsm.10242,"[""QF-001""]","[""melanin"",""reflectance"",""skin""]","[""melanin"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""melanin"",""reflectance"",""skin""],""value"":4.5},{""component"":""title_term_hits"",""evidence"":[""melanin"",""reflectance"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""abstract_available"",""evidence"":true,""value"":1.0},{""component"":""primary_publication_type"",""evidence"":[""journal-article""],""value"":2.0},{""component"":""citation_log10"",""evidence"":55,""value"":1.748188}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,13,96,doi:10.1117/12.3041854,14.0,Investigating chromophore changes in bruised skin In vivo using diffuse reflectance spectroscopy and Monte Carlo simulation (Conference Presentation),2025,"[""Ting You Liu"",""Tzu-Yang Hsu"",""Szu-Yu Chen"",""Kung-Bin Sung""]",10.1117/12.3041854,,,Optical Tomography and Spectroscopy of Tissue XVI,proceedings-article,0,False,https://doi.org/10.1117/12.3041854,"[""QF-001"",""QF-002"",""QF-003""]","[""monte carlo"",""optical"",""reflectance"",""skin""]","[""monte carlo"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""monte carlo"",""optical"",""reflectance"",""skin""],""value"":6.0},{""component"":""title_term_hits"",""evidence"":[""monte carlo"",""reflectance"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""publication_year_2020_or_later"",""evidence"":2025,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,14,96,doi:10.1117/12.3098404,14.0,Monte Carlo simulation of spectral reflectance images of human skin with embedded lesions,2025,"[""Uldis Rubins"",""Ilze Irbe"",""Janis Spigulis""]",10.1117/12.3098404,,,Diffuse Optical Spectroscopy and Imaging X,proceedings-article,0,False,https://doi.org/10.1117/12.3098404,"[""QF-001"",""QF-002"",""QF-004"",""QF-005""]","[""monte carlo"",""optical"",""reflectance"",""skin""]","[""monte carlo"",""reflectance"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""monte carlo"",""optical"",""reflectance"",""skin""],""value"":6.0},{""component"":""title_term_hits"",""evidence"":[""monte carlo"",""reflectance"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""publication_year_2020_or_later"",""evidence"":2025,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
skin_tissue_optical_forward_models,15,96,doi:10.1117/12.2648157,14.0,Quantitative evaluation of light distribution in skin tissue for short-pulsed laser treatment using Monte Carlo simulation combined with nonlinear absorption model of melanin,2023,"[""Yu Shimojo"",""Takahiro Nishimura"",""Kunio Awazu""]",10.1117/12.2648157,,,Optical Interactions with Tissue and Cells XXXIV,proceedings-article,0,False,https://doi.org/10.1117/12.2648157,"[""QF-001""]","[""melanin"",""monte carlo"",""optical"",""skin""]","[""melanin"",""monte carlo"",""skin""]","[{""component"":""domain_term_hits"",""evidence"":[""melanin"",""monte carlo"",""optical"",""skin""],""value"":6.0},{""component"":""title_term_hits"",""evidence"":[""melanin"",""monte carlo"",""skin""],""value"":3.0},{""component"":""doi_present"",""evidence"":true,""value"":2.0},{""component"":""primary_publication_type"",""evidence"":[""proceedings-article""],""value"":2.0},{""component"":""publication_year_2020_or_later"",""evidence"":2023,""value"":1.0}]",UNSCREENED_NOT_ADMITTED
