review_queue_position,canonical_key,title,year,authors,doi,pmid,arxiv,venue,publication_type,citation_count,abstract_available,url,query_family_ids,domain_slot_count,domain_count,domains_json,domain_appearances_json,best_domain_rank,maximum_domain_score,source_admission_states_json,review_status,adjudication_state,exclusion_reason_code,exclusion_reason_text,primary_or_contextual,truecolor_claim_ids_json,closest_prior_art_candidate,full_text_evidence_available,methods_evidence_available,equation_evidence_available,validation_evidence_available,limitations_evidence_available,same_estimand,same_population,same_measurement_operator,same_mechanism_decomposition,same_external_validation,overlap_level,novelty_kill_triggered,reviewer_1_decision,reviewer_1_notes,reviewer_2_decision,reviewer_2_notes,adjudication_notes,evidence_artifact_paths_json,mapped_claim_ids_json,mapped_claim_count,screening_state,screen_rule_ids_json,screening_decision_final,scientific_review_priority,scientific_relevance_decision,scientific_relevance_reason,claim_overlap_review_status,full_text_review_status
191,doi:10.1038/s41598-025-17459-3,Laser irradiation of human skin tissue after gold nanoparticles injection for thermal ablation processes - a combined experimental and numerical approach.,2025.0,"[""Cecotka M"",""Radomski P"",""Ziółkowski P"",""Tymińska A"",""Czerwiec K"",""Zieliński J"",""Dong Y"",""Rossner C"",""Petronella F"",""Narajczyk M"",""Karczewski J"",""De Sio L"",""Pikuła M"",""Mikielewicz D.""]",10.1038/s41598-025-17459-3,41038946.0,,,,0,True,https://europepmc.org/article/MED/41038946,"[""QF-008""]",1,1,"[""fisher_information_and_cramer_rao_skin_imaging""]","[{""domain"":""fisher_information_and_cramer_rao_skin_imaging"",""domain_rank"":13,""domain_score"":8.5}]",13,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,45.69230769230769,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
192,doi:10.1038/s41598-026-38715-0,DermaGPT a federated multimodal framework with a meta learned trust function for interpretable dermatology diagnostics.,2026.0,"[""Hashjin NM"",""Amiri MH"",""Najafabadi MK.""]",10.1038/s41598-026-38715-0,41654587.0,,,,0,True,https://europepmc.org/article/MED/41654587,"[""QF-013""]",1,1,"[""clinical_external_validation_and_domain_shift""]","[{""domain"":""clinical_external_validation_and_domain_shift"",""domain_rank"":13,""domain_score"":8.5}]",13,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,45.69230769230769,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
193,doi:10.1109/cvcs.2013.6626287,Reflectance recovery for coated printed color samples via multiangular RGB camera measurements,2013.0,"[""Ana Gebejes"",""Miguel Angel Martinez Domingo"",""Ville Heikkinen"",""Ivana Tomic""]",10.1109/cvcs.2013.6626287,,,2013 Colour and Visual Computing Symposium (CVCS),proceedings-article,0,False,https://doi.org/10.1109/cvcs.2013.6626287,"[""QF-005"",""QF-006""]",1,1,"[""camera_spectral_sensitivity_and_observation_operators""]","[{""domain"":""camera_spectral_sensitivity_and_observation_operators"",""domain_rank"":15,""domain_score"":9.0}]",15,9.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,45.66666666666667,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
194,doi:10.1364/josa.43.001141,Comparison of Colorimetric Results from a Normal-Diffuse Spectrophotometer with Those from a 45-Degree-Normal Colorimeter for Semiglossy Specimens*,1953.0,"[""W. E. Knowles Middleton""]",10.1364/josa.43.001141,,,Journal of the Optical Society of America,journal-article,5,False,https://doi.org/10.1364/josa.43.001141,"[""QF-009""]",1,1,"[""skin_colorimetry_ita_and_color_measurement""]","[{""domain"":""skin_colorimetry_ita_and_color_measurement"",""domain_rank"":17,""domain_score"":9.278151}]",17,9.278151,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,45.43865494117647,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
195,doi:10.1364/isa.2013.im4e.1,In vivo functional imaging of biological tissues based on diffuse reflectance spectroscopy with a digital RGB camera,2013.0,"[""Izumi Nishidate"",""Tatsuya Kawase"",""Ryohei Matsuda"",""Kyuichi Niizeki"",""Yoshihisa Aizu""]",10.1364/isa.2013.im4e.1,,,Imaging and Applied Optics,proceedings-article,0,False,https://doi.org/10.1364/isa.2013.im4e.1,"[""QF-005"",""QF-006""]",1,1,"[""camera_spectral_sensitivity_and_observation_operators""]","[{""domain"":""camera_spectral_sensitivity_and_observation_operators"",""domain_rank"":16,""domain_score"":9.0}]",16,9.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,45.25,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
196,doi:10.3390/s19020391,Behavioral Pedestrian Tracking Using a Camera and LiDAR Sensors on a Moving Vehicle.,2019.0,"[""Dimitrievski M"",""Veelaert P"",""Philips W.""]",10.3390/s19020391,30669359.0,,,,18,True,https://europepmc.org/article/MED/30669359,"[""QF-010""]",1,1,"[""capture_variability_white_balance_and_illumination""]","[{""domain"":""capture_variability_white_balance_and_illumination"",""domain_rank"":15,""domain_score"":8.778754}]",15,8.778754,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,45.22417466666667,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
197,doi:10.3389/fmed.2026.1614681,Revolutionizing dermatopathology using AI in skin diagnostics: scoping review.,2026.0,"[""Rammal R"",""Mohy U Din A"",""Alam T.""]",10.3389/fmed.2026.1614681,41836935.0,,,,0,True,https://europepmc.org/article/MED/41836935,"[""QF-013""]",1,1,"[""clinical_external_validation_and_domain_shift""]","[{""domain"":""clinical_external_validation_and_domain_shift"",""domain_rank"":14,""domain_score"":8.5}]",14,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,45.14285714285714,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
198,doi:10.3390/pharmaceutics17111390,Microfluidic Design of Ultradeformable Liposomes for Advanced Skin Delivery of &lt;i&gt;Stellaria media&lt;/i&gt; Phytocomplex.,2025.0,"[""Ciriolo L"",""d'Avanzo N"",""Mancuso A"",""Cristiano MC"",""Barone A"",""Mare R"",""Tolomeo AM"",""Comaniciu AI"",""Nitulescu G"",""Olaru OT"",""Cilurzo F"",""Paolino D"",""Fresta M.""]",10.3390/pharmaceutics17111390,41304728.0,,,,0,True,https://europepmc.org/article/MED/41304728,"[""QF-008""]",1,1,"[""fisher_information_and_cramer_rao_skin_imaging""]","[{""domain"":""fisher_information_and_cramer_rao_skin_imaging"",""domain_rank"":14,""domain_score"":8.5}]",14,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,45.14285714285714,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
199,doi:10.1016/j.jaad.2025.05.144,62233 Developing transparency tools for the oversight of medical AI decisioning systems in dermatology: A case study on skin lesion analyzers,2025.0,"[""Yingjoy Li"",""Hadassah Drukarch"",""Sabrina Shih"",""Matt Taylor"",""Veronica Rotemberg""]",10.1016/j.jaad.2025.05.144,,,Journal of the American Academy of Dermatology,journal-article,0,False,https://doi.org/10.1016/j.jaad.2025.05.144,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":11,""domain_score"":7.5}]",11,7.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,45.09090909090909,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
200,doi:10.1002/advs.202505619,"Water, Collagen, and Lipid Content in the Human Skin and Muscles Assessed with Near-Infrared Diffuse Reflectance Spectroscopy and Multi-Spectral Optoacoustic Tomography.",2025.0,"[""Davydov D"",""Kurnikov A"",""Subochev P"",""Budylin G"",""Fadeev N"",""Filippov I"",""Mokrysheva N"",""Urusova L"",""Razansky D"",""Shirshin E.""]",10.1002/advs.202505619,40799083.0,,,,3,True,https://europepmc.org/article/MED/40799083,"[""QF-007""]",1,1,"[""multispectral_band_selection_and_measurement_design""]","[{""domain"":""multispectral_band_selection_and_measurement_design"",""domain_rank"":17,""domain_score"":9.10206}]",17,9.10206,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,45.08647294117647,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
201,doi:10.3389/fnut.2023.1253341,Results of longitudinal Nutri-D study: factors influencing winter and summer vitamin D status in a Caucasian population.,2023.0,"[""Hribar M"",""Pravst I"",""Pogačnik T"",""Žmitek K.""]",10.3389/fnut.2023.1253341,38035360.0,,,,4,True,https://europepmc.org/article/MED/38035360,"[""QF-009""]",1,1,"[""skin_colorimetry_ita_and_color_measurement""]","[{""domain"":""skin_colorimetry_ita_and_color_measurement"",""domain_rank"":18,""domain_score"":9.19897}]",18,9.19897,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,44.95349555555556,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
202,doi:10.1117/1.oe.51.1.013201,Photometric-based recovery of illuminant-free color images using a red-green-blue digital camera,2012.0,"[""Juan Luis Nieves""]",10.1117/1.oe.51.1.013201,,,Optical Engineering,journal-article,0,False,https://doi.org/10.1117/1.oe.51.1.013201,"[""QF-005""]",1,1,"[""camera_spectral_sensitivity_and_observation_operators""]","[{""domain"":""camera_spectral_sensitivity_and_observation_operators"",""domain_rank"":17,""domain_score"":9.0}]",17,9.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,44.88235294117647,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
203,doi:10.1002/2056-4538.70089,HISTAI: a valuable dataset with a valuable lesson.,2026.0,"[""Hewitt KJ"",""Reitsam NG"",""Foersch S"",""Erber R"",""Zeng Q"",""Kather JN.""]",10.1002/2056-4538.70089,41986917.0,,,,0,True,https://europepmc.org/article/MED/41986917,"[""QF-012""]",1,1,"[""dermatology_dataset_duplicates_labels_and_quality""]","[{""domain"":""dermatology_dataset_duplicates_labels_and_quality"",""domain_rank"":15,""domain_score"":8.5}]",15,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,44.66666666666667,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
204,doi:10.3389/fpubh.2026.1788454,"The role of multimodality in clinical disease diagnosis: advances, challenges, and opportunities.",2026.0,"[""Nawaz A"",""Edinat A"",""Rana MRR"",""Ali T"",""Mustafa G"",""Tahir S"",""Lee SW.""]",10.3389/fpubh.2026.1788454,42040104.0,,,,0,True,https://europepmc.org/article/MED/42040104,"[""QF-011"",""QF-013""]",1,1,"[""clinical_external_validation_and_domain_shift""]","[{""domain"":""clinical_external_validation_and_domain_shift"",""domain_rank"":15,""domain_score"":8.5}]",15,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,44.66666666666667,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
205,doi:10.1117/1.jbo.23.7.071202,Optimal wavelength selection for optical spectroscopy of hemoglobin and water within a simulated light-scattering tissue,2018.0,[],10.1117/1.jbo.23.7.071202,,,Journal of Biomedical Optics,journal-article,0,False,https://doi.org/10.1117/1.jbo.23.7.071202,"[""QF-007""]",1,1,"[""multispectral_band_selection_and_measurement_design""]","[{""domain"":""multispectral_band_selection_and_measurement_design"",""domain_rank"":18,""domain_score"":9.0}]",18,9.0,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,44.55555555555556,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
206,doi:10.1128/jb.43.2.149-154.1942,A Method for Measuring Bacterial Pigments by the Use of the Spectrophotometer and the Photoelectric Colorimeter,1942.0,"[""Grant L. Stahly"",""Clara L. Sesler"",""Wallace R. Brode""]",10.1128/jb.43.2.149-154.1942,,,Journal of Bacteriology,journal-article,3,False,https://doi.org/10.1128/jb.43.2.149-154.1942,"[""QF-009""]",1,1,"[""skin_colorimetry_ita_and_color_measurement""]","[{""domain"":""skin_colorimetry_ita_and_color_measurement"",""domain_rank"":19,""domain_score"":9.10206}]",19,9.10206,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,44.46727789473684,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
207,doi:10.1034/j.1600-0846.2001.80206.x,Skin reflectance‐spectra and colour‐value dependency on measuring‐head aperture area in ordinary reflectance spectrophotometry and tristimulus colourimetry,2002.0,"[""H. Takiwaki"",""Y. Miyaoka"",""N. Skrebova"",""H. Kohno"",""S. Arase""]",10.1034/j.1600-0846.2001.80206.x,,,Skin Research and Technology,journal-article,26,True,https://doi.org/10.1034/j.1600-0846.2001.80206.x,"[""QF-005""]",1,1,"[""camera_spectral_sensitivity_and_observation_operators""]","[{""domain"":""camera_spectral_sensitivity_and_observation_operators"",""domain_rank"":18,""domain_score"":8.931364}]",18,8.931364,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,44.418283555555554,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
208,doi:10.7759/cureus.94144,Evaluation of Gemini 2.0 AI in Classifying Breast Lesion Status From Dynamic Contrast-Enhanced MRI: A Preliminary Study,2025.0,"[""Nitin Chetla"",""Trisha Naidu"",""Shivam Patel"",""Andrew Bouras"",""Harshita Kacham"",""Vinisha Bonagiri"",""Nasif Zaman""]",10.7759/cureus.94144,,,Cureus,journal-article,0,False,https://doi.org/10.7759/cureus.94144,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":12,""domain_score"":7.5}]",12,7.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,44.333333333333336,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
209,doi:10.1016/j.jpi.2026.100671,Deployment of AI-driven automated quality control of whole-slide images in a large tertiary cancer center.,2026.0,"[""Gelfant K"",""Manzo A"",""Alam S"",""Rahman MM"",""Bilal KH"",""Brahmabhatt R"",""Nayak S"",""Singhal N"",""Joshi D"",""Stamelos E"",""Ahmed I"",""Alarcon J"",""Pasricha M"",""Pirgousis M"",""Ntiamoah P"",""Dogan A"",""Reuter VE"",""Hameed M"",""Ardon O.""]",10.1016/j.jpi.2026.100671,42318450.0,,,,0,True,https://europepmc.org/article/MED/42318450,"[""QF-012"",""QF-013""]",1,1,"[""dermatology_dataset_duplicates_labels_and_quality""]","[{""domain"":""dermatology_dataset_duplicates_labels_and_quality"",""domain_rank"":16,""domain_score"":8.5}]",16,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,44.25,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
210,doi:10.1049/ipr2.70376,Robust Driver Facial Expression Recognition Based on Multi‐Scale Feature Interaction and Illumination Balance,2026.0,"[""Yang Yanzhao"",""Wang Jian"",""Hu Huangshui"",""Cao Yu""]",10.1049/ipr2.70376,,,IET Image Processing,journal-article,0,True,https://doi.org/10.1049/ipr2.70376,"[""QF-010""]",1,1,"[""capture_variability_white_balance_and_illumination""]","[{""domain"":""capture_variability_white_balance_and_illumination"",""domain_rank"":16,""domain_score"":8.5}]",16,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,44.25,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
211,doi:10.1088/1361-6420/ad910a,Optimizing quantitative photoacoustic imaging systems: the Bayesian Cramér-Rao bound approach.,2024.0,"[""Scope Crafts E"",""Anastasio MA"",""Villa U.""]",10.1088/1361-6420/ad910a,39574468.0,,,,0,True,https://europepmc.org/article/MED/39574468,"[""QF-008""]",1,1,"[""fisher_information_and_cramer_rao_skin_imaging""]","[{""domain"":""fisher_information_and_cramer_rao_skin_imaging"",""domain_rank"":16,""domain_score"":8.5}]",16,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,44.25,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
212,doi:10.3390/jimaging12060270,"Cutaneous Thermography in Arthropathies: Quantitative Imaging, Machine Learning, and Clinical Translation.",2026.0,"[""Andrei CA"",""Dragosloveanu S"",""Grigore AG"",""Anghel AA"",""Gogu AA"",""Birlutiu RM"",""Dragosloveanu CDM"",""Anghel C"",""Iftime A"",""Cergan R"",""Caruntu C"",""Scheau C.""]",10.3390/jimaging12060270,42346933.0,,,,0,True,https://europepmc.org/article/MED/42346933,"[""QF-013""]",1,1,"[""clinical_external_validation_and_domain_shift""]","[{""domain"":""clinical_external_validation_and_domain_shift"",""domain_rank"":16,""domain_score"":8.5}]",16,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,44.25,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
213,doi:10.1111/ddg.15883,S1 guideline for imaging diagnostics for skin diseases.,2025.0,"[""Deußing M"",""Schuh S"",""Thamm J"",""Winkler D"",""Schneider S"",""Nau T"",""Darsow U"",""Schnabel V"",""Ulrich M"",""Nguyen L"",""Frenzel D"",""Fischer C"",""Ruini C"",""Ntziachristos V"",""Kaatz M"",""Kurzen H"",""Kardorff B"",""Herbst R"",""Grunewald S"",""Sattler E"",""Welzel J"",""Hartmann D.""]",10.1111/ddg.15883,41243460.0,,,,2,True,https://europepmc.org/article/MED/41243460,"[""QF-007""]",1,1,"[""multispectral_band_selection_and_measurement_design""]","[{""domain"":""multispectral_band_selection_and_measurement_design"",""domain_rank"":19,""domain_score"":8.977121}]",19,8.977121,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,44.21739989473684,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
214,doi:10.1111/php.13562,Individual Typology Angle and Fitzpatrick Skin Phototypes are Not Equivalent in Photodermatology,2022.0,"[""Muhammad Osto"",""Iltefat H. Hamzavi"",""Henry W. Lim"",""Indermeet Kohli""]",10.1111/php.13562,,,Photochemistry and Photobiology,journal-article,32,False,https://doi.org/10.1111/php.13562,"[""QF-009""]",1,1,"[""skin_colorimetry_ita_and_color_measurement""]","[{""domain"":""skin_colorimetry_ita_and_color_measurement"",""domain_rank"":20,""domain_score"":9.018514}]",20,9.018514,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-005""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,44.037028,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
215,doi:10.1007/s10606-025-09514-4,Dimensions of Human-Machine Combination: Prompting the Development of Deployable Intelligent Decision Systems for Situated Clinical Contexts.,2025.0,"[""Wilson B"",""Natali C"",""Roach M"",""Scott D"",""Rahat A"",""Rawlinson D"",""Cabitza F.""]",10.1007/s10606-025-09514-4,40964440.0,,,,0,True,https://europepmc.org/article/MED/40964440,"[""QF-013""]",1,1,"[""clinical_external_validation_and_domain_shift""]","[{""domain"":""clinical_external_validation_and_domain_shift"",""domain_rank"":17,""domain_score"":8.5}]",17,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,43.88235294117647,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
216,doi:10.3390/ijms27093960,Photodynamic Therapy in Dermatology.,2026.0,"[""Di Guardo A"",""Virone M"",""Gallo U"",""Feresin F"",""Ricupito A"",""De Carolis R"",""Coppolelli V"",""Nisticò SP"",""Pellacani G"",""Cantisani C.""]",10.3390/ijms27093960,42123541.0,,,,0,True,https://europepmc.org/article/MED/42123541,"[""QF-010""]",1,1,"[""capture_variability_white_balance_and_illumination""]","[{""domain"":""capture_variability_white_balance_and_illumination"",""domain_rank"":17,""domain_score"":8.5}]",17,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-003"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,43.88235294117647,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
217,doi:10.64336/001c.163982,Restoring grokking under structured label noise: audit efficiency and optimization-history dependence,2026.0,"[""Dylan Ashraf""]",10.64336/001c.163982,,,Journal of High School Science,journal-article,0,True,https://doi.org/10.64336/001c.163982,"[""QF-012""]",1,1,"[""dermatology_dataset_duplicates_labels_and_quality""]","[{""domain"":""dermatology_dataset_duplicates_labels_and_quality"",""domain_rank"":17,""domain_score"":8.5}]",17,8.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,43.88235294117647,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
218,doi:10.3390/jimaging10090222,Spectral Reflectance Estimation from Camera Response Using Local Optimal Dataset and Neural Networks,2024.0,"[""Shoji Tominaga"",""Hideaki Sakai""]",10.3390/jimaging10090222,,,Journal of Imaging,journal-article,1,True,https://doi.org/10.3390/jimaging10090222,"[""QF-005""]",1,1,"[""camera_spectral_sensitivity_and_observation_operators""]","[{""domain"":""camera_spectral_sensitivity_and_observation_operators"",""domain_rank"":19,""domain_score"":8.80103}]",19,8.80103,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-002"",""TC-NOV-003""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,43.86521789473685,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
219,doi:10.1016/j.ultrasmedbio.2019.11.013,Super-resolution Ultrasound Imaging.,2020.0,"[""Christensen-Jeffries K"",""Couture O"",""Dayton PA"",""Eldar YC"",""Hynynen K"",""Kiessling F"",""O'Reilly M"",""Pinton GF"",""Schmitz G"",""Tang MX"",""Tang MX"",""Tanter M"",""van Sloun RJG.""]",10.1016/j.ultrasmedbio.2019.11.013,31973952.0,,,,303,True,https://europepmc.org/article/MED/31973952,"[""QF-008""]",1,1,"[""fisher_information_and_cramer_rao_skin_imaging""]","[{""domain"":""fisher_information_and_cramer_rao_skin_imaging"",""domain_rank"":17,""domain_score"":8.482874}]",17,8.482874,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-001"",""TC-NOV-002""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,43.84810094117647,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
220,doi:10.1118/1.1998336,TU‐C‐I‐609‐05: Image Contrast and Lesion Detection in Chest Radiography,2005.0,"[""A Vance"",""W Huda"",""K Ogden"",""E Scalzetti"",""M Roskopf""]",10.1118/1.1998336,,,Medical Physics,journal-article,0,True,https://doi.org/10.1118/1.1998336,"[""QF-014""]",1,1,"[""physics_informed_clinical_image_analysis""]","[{""domain"":""physics_informed_clinical_image_analysis"",""domain_rank"":13,""domain_score"":7.5}]",13,7.5,"[""UNSCREENED_NOT_ADMITTED""]",PENDING,UNADJUDICATED,,,,[],False,,,,,,,,,,,,,,,,,,[],"[""TC-NOV-004"",""TC-NOV-006""]",2,SCIENTIFIC_REVIEW_REQUIRED,[],False,43.69230769230769,UNADJUDICATED,,NOT_STARTED,NOT_STARTED
